ENG,113,"Literature and Composition Reading Narrative","An introduction to the major forms of narrative literature in English. In addition to learning the tools of critical analysis, students will study and practice composition."
ENG,114,"Literature and Composition Reading Culture","An introduction to historical and contemporary cultural forms in English. In addition to learning the tools of critical analysis, students will study and practice composition. Class themes will vary according to instructor choice. Students are encouraged to refer to the Department of English website for descriptions of specific sections."
ENG,120,"Introduction to Creative Writing","This course introduces students to strategies for writing original fiction, poetry, and creative non-fiction. The course will include both lectures and writing workshops in which students critique original writing by class members. Visiting authors may be invited into the classroom, and students will be encouraged to attend literary events in the community. By the end of the course, students will have a portfolio of polished writing in three genres."
ENG,202,"Reading the Canon Texts and Contexts","A survey of English literature with primary emphasis on the historical development of the British canon (including Chaucer, Shakespeare, Milton, Wordsworth, and Austen, for example), with some attention to the critical issues raised by the concept of ""canon"" itself, to non-canonical writers, and to other literatures in English."
ENG,203,"Critical Approaches to Reading English","An introduction to the major critical perspectives on reading literature, with particular emphasis on the 20th century. The course will typically explore a number of critical approaches to reading and test them on a selection of literary works."
ENG,204,"History and Future of the Book","An introductory history of the concept and technology of the book. The course focuses on the development of the book as a vehicle of communication and on its ideological and political impact, with some attention to the emergence and consequences of digital platforms such as e-mail, the web, and electronic books."
ENG,242,"Indigenous Storytelling of the Prairies","A study of the Indigenous storytelling traditions in the prairie region, including oral traditions and written literature."
ENG,243,"Introduction to Indigenous Literatures","A broad introduction to the study of Indigenous literatures in the Canadian context, preparing students for more advanced study of Indigenous literatures in the discipline of English. Students will read and listen to a diversity of First Nations, Metis and Inuit texts and oral stories, and learn to understand them as part of Indigenous literary traditions and histories. They will learn key concepts and approaches in Indigenous literary study, including learning about the processes of settler colonialism past and present. A focus will be placed on students understanding the literatures in terms of their own position and context."
ENG,290,"Introduction to English Linguistics and the History of the English Language","An introduction to English linguistics with special attention to the history of the English language, its Germanic origins, and its development as a world language."
ENG,335,"The Emergence of Indigenous Literatures in Canada","Examines the emergence of written literature among Indigenous people in Canada from first contact to the 1970s. Attention will be paid to how and why Indigenous people took up literacy and literature and to the distinctive forms of writing that emerged."
ENT,210,"No Longer In Course Catalogue","No Longer In Course Catalogue"
ENT,220,"No Longer In Course Catalogue","No Longer In Course Catalogue"
ENT,230,"No Longer In Course Catalogue","No Longer In Course Catalogue"
ESL,115,"Academic Speaking Skills for Speakers of English as a Second Language","This course develops the academic speaking and communication skills of non-native English speaking students necessary for the Canadian university environment. Students will learn about the academic environment unique to Western university culture, and be given a variety of specific strategies to help navigate those features, such as note-taking. The students will expand their knowledge of vocabulary, syntax and conversational strategies required for participation in academic discussions, and research colloquia. They will also examine applied linguistic content related to the process of language learning. Linguistics and Applied Linguistics content materials will help students to further understand, plan and monitor their own progress in acquiring English as a second/additional language."
ESL,116,"Reading and Writing of Academic Texts","This course will teach non-native English speaking students the skills of critical analysis which are essential to being able to connect lectures, texts, and learning. Students will learn how to engage with and evaluate texts, use published material to support arguments, and express their thoughts and ideas clearly and convincingly. Students will be provided with reading and writing practice and receive individualized feedback. Readings in the course come from the area of Linguistics, intended to make students aware of their own language development."
FREN,103,"Beginning French I","An introduction to the basic grammatical concepts of French. Instruction will be based on the communicative approach."
FREN,106,"Beginning French II","A continuation of the basic grammatical concepts of French. The communicative approach will be used with greater emphasis on reading and writing."
FREN,122,"Intermediate French I","For students who have an adequate mastery of the basic grammatical concepts of French. Practice in aural comprehension, speaking and writing, and an introduction to reading. The course meets three hours a week, and students also attend a laboratory/conversation tutorial for an additional hour per week."
FREN,125,"Intermediate French II","A continuation of the language study done in FREN 122, with more emphasis on reading. Students will attend a laboratory/conversation tutorial one hour a week in addition to three hours of classes."
FREN,218,"Advanced French II","Completes the grammar review started in FREN 128 and FREN 212, and enhances writing skills through intensive vocabulary exercises, precis of and commentary on longer documentary videos and a critique of a Quebecois novel."
GEOG,120,"Introduction to Global Environmental Systems","An introduction to the principles, processes and interactions in the earth's physical environment with a particular emphasis on the flow of energy and matter within global environmental systems. Topics include global radiation and energy balances, atmospheric and oceanic processes, the hydrological cycle, earth surface processes and biogeochemical cycling. Case studies are introduced to illustrate the interaction between human activity and the natural environment."
GEOG,130,"Environment Health and Planning","This course explores the many physical, social and cultural interactions that exist between the natural environment, human health and the built environment. Using multiple scales of inquiry ranging from global to local, selected topics will include environmental management, regional and urban planning as well as human health promotion and wellbeing. The course will focus not only on factors contributing to the many current environmental challenges such as global food and water security, building healthier cities and global health inequities but also on innovative technologies and human capabilities to improve the current condition."
GEOG,150,"Introduction to the Circumpolar World","Introduces students to the landscapes, peoples and issues of the circumpolar region. Beginning with an examination of the geography, and the biological and physical systems of the Subarctic and Arctic, the course then turns attention to the aboriginal and contemporary peoples of the region. The history of the Circumpolar World is treated in a broad fashion, to provide a grounding in the events and developments that have created the region's contemporary qualities. The second part of the course surveys some of the particular issues facing the region, including climate change, and economic, political and social development. This course is ultimately intended to stimulate interest in the circumpolar world."
GEOL,121,"Earth Processes","Follows the same lectures as GEOL 108. The laboratory component satisfies the requirements of students in Program Type C (B.Sc. programs). Students in the College of Education who wish to take a course in Earth Science and require a laboratory component are advised to take this course."
GEOL,122,"Earth History","Follows the same lectures as GEOL 109. The laboratory component satisfies the requirements of students in Program Type C (B.Sc. programs). Students in the College of Education who wish to take a course in Earth Science and require a laboratory component are advised to take this course."
GERM,114,"Elementary German I","This beginner-level course will cover all four language skills (listening, speaking, reading and writing) in a communicative setting with emphasis on inter-cultural understanding. Basic grammar terminology and application will be introduced."
GERM,117,"Elementary German II","The subsequent course to GERM 114, this advanced beginner-level course will continue to cover all four language skills (listening, speaking, reading and writing) in a communicative setting with emphasis on inter-cultural understanding."
GRK,112,"Greek for Beginners I","An introduction to the fundamentals of ancient Attic Greek, in which the student learns the basic forms of nouns and verbs and rudimentary syntax."
GRK,113,"Greek for Beginners II","An introduction to the more advanced elements of accidence and syntax of ancient Attic Greek."
HEB,114,"Introduction to Hebrew I","This course offers students the opportunity to approach and explore the biblical texts in their original language. By learning how to read Hebrew prose and poetry and by acquiring the knowledge of the Hebrew grammar, we will be examining several important features of the biblical text, including select prophetic, historical and wisdom material. By the end of this course students will acquire the basic familiarity with the Hebrew language and grammar."
HEB,117,"Introduction to Hebrew II","This course is a continuation of the ""Introduction to Hebrew 1"". It offers students further opportunity to explore the biblical texts in their original language. By learning how to read Hebrew prose and poetry and by acquiring the knowledge of the Hebrew grammar, we will be examining several important features of the biblical text, including select prophetic, historical and wisdom material. By the end of this course students will acquire the foundational principles of the Hebrew language and grammar."
HIST,115,"History Matters Ideas and Culture","Courses in this series examine how history has shaped—and been shaped by—human thought and culture. They might examine how the ideas of intellectuals, philosophers, writers, artists, or religious thinkers related to historical developments such as the spread of Christianity or Islam; the rise of modern secularism; or the various revolutionary movements of the modern world, whether political, economic, social, or artistic. They might examine elite, middle-brow, or popular culture for clues about how past societies responded to the realities of being human — birth, illness, death, the need to work, prepare food, raise children, establish communities, or make sense of one’s place in the universe. Examples of courses include: “An Introduction to Modern European Thought and Culture,” “Religious Reformations of the 16th Century,” “A Global History of Food and Eating.” All courses emphasize how historians have understood the relationship between ideas, culture, and historical change."
HIST,125,"History Matters Indigenous Colonial and Post Colonial Histories","Courses in this series examine the peoples and processes shaping indigenous societies, their imperial rulers, and the postcolonial experience. Topics will range from local case studies of First Nations to broader histories of European imperial expansion and national independence movements. The problems of identity, power and policy are at the forefront of these investigations, emphasizing the ways that communities accepted, resisted or transformed colonial agendas. Courses will also foreground variations among colonizing projects, and responses to them, in different eras. Examples of course foci include Britain and British Empires since Caesar, the Arab Spring, the scramble for Africa, aboriginal activism in Canada, USA, and Australia, a global history of slavery, perspectives on community and sovereignty in North America, and colonial Latin America. All courses will emphasize how historians have understood different practices of colonization and their relationship to political, economic and social change."
HIST,135,"History Matters Gender Sex and Society","Courses in this series examine how histories of gender, sex and society have interacted and evolved throughout time. We will explore how, in various societies, social, cultural, political, legal, and medical views of gender and sexualities have both regulated gender and sexual norms and acted as levers of change. Topics include national and transnational histories of sexualities, gender and social change (in the Americas, Europe, Africa and Asia). Possible areas of exploration include: media and cultural depictions of masculinity and femininity; medical, legal, cultural, and theoretical discourses on gender and sexuality; race, class, ethnicity, and indigeneity; gendered performance and geographies of sexual possibilities; demographic continuities and change; artistic representations of sexuality and gender; and, finally, histories of the family, of labour, of migration, as well as of activism, resistance, and repression as they intersect with the history of gender and sexuality."
HIST,145,"History Matters War Violence and Politics","Courses in this series examine the history of war and violence, cutting across periods and historical specializations. Areas of exploration may include: the factors that have shaped human conflict (social, cultural, political, and religious); specific cases, campaigns or systems of conflict (including interpersonal, intergroup, and international violence); wars hot and cold; historic forms of oppression and injustice, and their relationship to conflict; and the history of resistance to interpersonal, intergroup and systemic violence including the history of peace and reconciliation and non-violent movements."
HIST,155,"History Matters Science and Environment","Courses in this series examine the history and conceptualization of science, the cosmos, or the environment and their relationships to society and culture. The term science is understood broadly to include not only modern science but pre-modern and non-western approaches to understanding and manipulating the natural world. Historians focus on the human history of the environment, with a particular attention to the ever-changing relationship between societies and their ecosystems. Possible areas of exploration might include: the scientific revolution; North-American environmental history; global commodities, imperialism and the environment; and science, magic, and rationality. With reference to historical examples, these courses will seek to nuance concepts such as scientific rationality, and ‘nature’ and also to examine broad conventional historical narratives such as ‘disenchantment’, ‘enlightenment’, ‘industrialization’ or ‘globalization’."
HIST,165,"History Matters Health and Society","Courses in this series examine how historians have understood the complex relationship between health, society, and historical change. Health is used as a vehicle for understanding political, social and cultural change throughout history. Topics range from antiquity and the birth of Galenic healing through western and non-western traditions that have guided our understandings of bodies, pain, gender, and power and into the modern era of health and medicine with the rise of professional medicine, ethics, experimentation and institutionalized healing. Health is widely defined to capture experiences that fall outside the traditional doctor-patient relationship, and to explore issues including: mental health; the politics of healthcare; health economies; the health professions; disease’s power to shape human history. These courses rely on a variety of sources: food and nutrition, to medical treatises, patient narratives, activist and anti-medical establishment texts, artwork, and institutional reports, and a rich historical tradition of examining health and medicine and its influence on human history. Possible areas of exploration include: madness; the body; pain; health and disease."
HIST,175,"History Matters Identities and Communities in Transition","Courses in this series examine the complexity of identity and the ever-changing and complicated nature of community through an exploration of history. Identities are never ‘fixed’ or constructed in isolation; they are always both ‘invented’ and the result of historical change. Communities are similarly complex: never autonomous, always shaped by history and the interplay between internal dynamics and relationships with forces outside of the community. All courses in this series are linked through their exploration of the history of identities and communities but they explore that history in different places and times. Some courses will take a micro-level view, exploring the history of identity in one particular location or community over time and relating those changes to broader perspectives; others will look at the way broad historical forces shaped identities. Possible areas of exploration may include: historical roots and myths surrounding so called ""tribalism"" in Africa and the contemporary impacts of this discourse; the spread nationalism in the 18th and 19th centuries and the rise of the modern nation-state; how such groups as Kurds have been able to maintain a distinct identity over time; Quebec’s status as a separate ‘nation’ in Canada."
HIST,185,"History Matters Conflict Law Politics and the State","Courses in this series examine the complex relationship between conflict, law, politics, and state power, from medieval times to the Cold War. Possible areas of exploration may include: war, political systems, feuds, violence, crime, injustice, vengeance, weapons, arms races, environmental degradation, treaties, law, and security."
HIST,193,"History Matters Topics in Canadian History","Courses offered under this heading examine focused topics in Canadian History. These courses explore historical issues, events, or trends of importance in Canadian history. The courses are designed to provide a basic understanding of the historical narrative from multiple perspectives, to explore how and why such narratives have been constructed the way they have been, and—through such explorations—to introduce students to ‘thinking historically’. Lectures will explore historical narratives, their genesis, and the sources used to produce such narratives. Seminars will dig deeper into the tools and methodologies used by historians, provide instruction and practice in critical thinking and clear expression."
HIST,194,"History Matters Topics in European History","Courses offered under this heading examine focused topics in European History. These courses explore historical issues, events, or trends of importance in European history. The courses are designed to provide a basic understanding of the historical narrative from multiple perspectives, to explore how and why such narratives have been constructed the way they have been, and—through such explorations—to introduce students to ‘thinking historically’. Lectures will explore historical narratives, their genesis, and the sources used to produce such narratives. Seminars will dig deeper into the tools and methodologies used by historians, provide instruction and practice in critical thinking and clear expression."
HIST,195,"History Matters Indigenous Perspectives on Canadian History","This course addresses and challenges settler-colonialism from Indigenous perspectives. It examines Indigenous societies, with specific focus on Plains communities in what became Canada. We focus on a broad historical span from the distant past to the early twentieth century. Drawing on Indigenous voices and perspectives, the course focuses on how historic and ongoing events and structures have displaced Indigenous peoples from their lands, forced change and re-enforced continuity for Indigenous peoples, while simultaneously highlighting the way Indigenous peoples have shaped those events and structures."
HIST,266,"History Wars Issues in Native Newcomer Relations","The relationships between indigenous people and newcomers remain contentious and misunderstood -- they are the fodder of history wars. This course explores the historical antecedents of these tensions in both Canada and the USA. Aboriginal identity, Native rights, spirituality, residential school abuse cases, fisheries, self-government, casinos, research ethics, oral history."
HLST,110,"Introduction to Health Studies","Health Studies is a broad and interdisciplinary subject area. This lecture-based course provides an overview of how health has been conceptualized and studied from a wide range of science, social science, and humanities disciplines. The course will examine ways in which the unique perspectives offered by specific academic traditions have been utilized to study and address both past and current health issues."
HNDI,114,"Introductory Hindi I","This course introduces Hindi to students with no prior knowledge of the language. Students will develop basic reading, writing, speaking and listening comprehension skills in the Hindi language. Students will learn the Devanagri script and the Hindi sound system through relevant, culturally situated materials. Course materials are enhanced and complemented by audio-visual and computer based activities. Students will be introduced to basic grammar and everyday vocabulary in Hindi. Equal emphasis will be given to reading, writing, listening and speaking comprehension. Useful phrases and common vocabulary words will be taught to the students against the background cultural information."
HNDI,117,"Introductory Hindi II","This course continues developing Hindi language skills at the introductory level. This course will foster linguistic knowledge, communication skills, and cultural awareness. The course will encompass increased grammatical concepts for effective writing and conversation. Equal emphasis will be given to reading, writing, speaking and listening."
INTS,110,"The Art and Science of Almost Everything","This team-taught, foundational course highlights ways of knowing across multiple disciplines in the fine arts, humanities, sciences, and social sciences. It asks students to think about how a particular theme or subject is considered, theorized, and addressed by and across various academic disciplines in the College of Arts and Science. The course helps students to learn about a wide variety of perspectives in understanding the world; identify differences between disciplines; understand that disciplines are tools for exploration; and build community across departments and disciplinary approaches. At least one unit of the course focuses on Indigenous perspectives, and the course is writing intensive."
INTS,111,"Design and Society","We live in a designed world. From the clothes we wear, to the books we read and the phones we use, to the homes we live in and the public spaces we visit, most aspects of our built environment have been “designed” for us. This interdisciplinary team taught class will start by dismantling the notion that the practice of design is simply about making something look good and then move on to an examination of how professionals from a wide range of disciplines use design principles to achieve goals ranging from making a better widget to building a better world."
INTS,112,"Introduction to Peace Studies","What is peace? What is justice? What are the causes that lead to violent conflict, what strategies can bring violent conflict to an end, and what conditions promote human flourishing? This course introduces students to the various ways scholars and activists define peace and the challenges they face in securing peace. The course surveys the major causes of direct and structural violence; the various definitions of “peace” and the conditions under which it is achieved and sustained; and the comparative success of various strategies to promote nonviolent social change. Because peace studies is an interdisciplinary field, the course will draw widely on sources from the humanities and social sciences. And because peace studies is a praxis-oriented field, students will also be asked to reflect on both applications of theory to current global and local events as well as on their own practices of community engagement."
INTS,201,"Dynamics of Community Involvement","This community service-learning (CSL) course introduces students to local community issues and organizations, exploring concepts related to community involvement in Saskatoon and beyond. The course combines traditional in-class learning with experiential, hands-on learning in the community. Practical experiences in the community will serve to expand students' academic knowledge of community involvement, and vice versa. Students will spend two hours per week in the classroom and will be placed with a local community-based organization for an additional two hours per week, except during Reading Week in February, when they will participate in Alternative Reading Week activities. In lieu of a final exam, students will have the opportunity to work with University and community partners on a community project. This course is applicable to many disciplines and fields of study, and students will be encouraged to make links between their own academic interests and the course material."
INTS,203,"Cultivating Humanity","This course will explore what it means to be human, and to become humane, by drawing from a variety of disciplines in the humanities and social sciences. It will provide an intellectual framework for understanding interconnections between the personal and the group on both a local and global level in relation to social, cultural, economic, and ecological issues. This course gives attention to an increasing awareness of the challenges associated with intercultural relations, fostering respect for diversity, and the dynamics of inclusion and exclusion."
INTS,380,"Internship in Librarianship and Information Studies","The internship in librarianship and information studies is intended to introduce undergraduates to professional librarianship, with an emphasis on an academic library setting. The work experience focuses on central elements of librarianship in the University Library and is balanced with study of the roles of libraries in current information and academic environments. The course includes weekly seminars, assignments, and 70 hours of site work in the University Library."
IS,110,"Global Issues","Today, the lives of individuals and communities are increasingly shaped by political, social and economic forces that are of global scope. This course examines the complex relationship between the ""local’ and the ""global’ by exploring the processes of globalization and the manner in which these affect the prospects of diverse societies around the world. It explores these dynamics in issues such as international law, global governance institutions, non-governmental organizations, terrorism and security, global public health, environmental policy, international trade, foreign aid and development, and the experiences of Indigenous peoples, migrants, and refugees."
JPNS,114,"Introductory Japanese I","This course offers introductory (elementary) level Japanese language instruction. The course is for complete beginners who have a keen interest in Japan and the language. The aim of the course is to develop the basic skills of writing, reading, listening, and speaking. In Japanese 114.3, students will familiarize with the Japanese sounds and language structures by mastering hiragana, katakana writing systems along with a few kanji characters."
JPNS,117,"Introductory Japanese II","This course offers introductory (elementary) level Japanese language instruction. The course is for beginners who have a keen interest in Japan and the language and have taken Japanese 114.3 or equivalent. The aim of the course is to develop the basic skills of writing, reading, listening, and speaking. In Japanese 117.3, students will learn more kanji and grammar patterns based on Japanese 114.3. Students are encouraged to study Hiragana and Katakana characters before the class starts. By the end of this course students will be at a similar level to Japanese-Language Proficiency Test Level N5."
LATN,112,"Latin for Beginners I","Latin is the language of ancient Rome, but its relevance—as a language of empire, of religion, and of science and learning—has persisted into the modern period. In this course, you will learn the basics of Latin. With attention to the grammatical forms of the language and through the regular practice of reading and writing in Latin, you will begin to understand the structures of Latin and prepare yourself for the reading of Latin literature."
LATN,113,"Latin for Beginners II","In this course, you will continue the sequence begun in LATN 112 and become familiar with more complex forms of Latin grammar. You will acquire a broad vocabulary and become more comfortable reading extended passages of Latin prose and poetry. You will have the opportunity to read selections from works written by a range of Roman authors like Cicero and Caesar, Catullus and Virgil."
LING,110,"Introduction to Grammar","This course provides a survey of classical English grammar. It covers word classes, roles of constructing phrases, clauses, and sentences in English. Challenging areas of English grammar such as passive, tense, aspect, participles, gerunds, will be studied in detail. Finally, aspects of grammar pertinent to teaching English as a foreign language will be studied. A substantial portion of the course will consist of exploring rules of grammar in students' own writing and editing."
LING,111,"Structure of Language","An introduction to the findings, theories and methods of modern structural linguistics. Includes phonetics, phonology, word-formation, syntax, and semantics. Basic analytical skills are emphasized. Examples will be drawn from a wide variety of natural languages."
LING,112,"Dynamics of Language","An introduction to first and second language acquisition, language in society, world languages and animal communication. The human biological propensity to acquire language and language universals are considered."
LING,113,"Language Use in the Digital Era","Drawing on the examples of language technologies that we use frequently, this course focuses on two aspects of language use in the digital era: What language technologies are available, and how these technologies are shaping our language use (e.g., new communication styles, new semiotic resources, and new genres). This course also offers a window into popular language technologies such as spell and grammar checkers, automated speech recognition, machine translation, chatbots (e.g., Siri, Alexa), plagiarism detection, and intelligent language learning tutors. This course does not require previous knowledge of programing or computational algorithms."
LING,253,"Indigenous Languages of Canada","This course provides an overview of the linguistic landscape of the indigenous languages of Canada and North America. We will begin with the indigenous perspective of the origin, properties, and relations between languages and cultures and the properties of languages growing from the places of where they are spoken. We will then correspond this view with the Western linguistic perspective of language family trees and linguistic features commonly found in indigenous languages of North America. We will address the process of child language acquisition pre- and post colonialization, in particular the effects of interruptions through residential schools, forced assimilation, and foster care. A second major topic in this course will be on the linguistic and cultural impact of education delivered through the lens of official bilingualism. The last major topic is the revitalization of indigenous languages in Canada and worldwide. The methods, the approaches, and the success stories will provide a varied picture of the efforts by speakers, educators, and linguistics to relieve and reverse the loss of languages and cultures."
LIT,110,"Journeys in Masterpieces of European Languages in English Translation","This course studies representative masterpieces of European languages such as Ancient Greek, French, Italian, German, Spanish and Russian through readings, lectures, and discussions. The chosen works will be explored following the broad, overarching theme of “journeys”: journeys into adulthood, into the world, into the self..."
LIT,111,"Rebellion in Masterpieces of European Languages in English Translation","This course studies representative masterpieces of European languages such as Ancient Greek, French, German, and Spanish through readings, lectures, discussions and comparative study. The chosen works will be explored following the broad theme of “rebellion”: rebellion against fate, against fatality, against society..."
MATH,110,"Calculus I","Introduction to derivatives, limits, techniques of differentiation, maximum and minimum problems and other applications, implicit differentiation, anti-derivatives."
MATH,112,"No Longer In Course Catalogue","No Longer In Course Catalogue"
MATH,116,"Calculus II","Techniques of integration; the definite integral and simple differential equations with applications and numerical techniques; the theoretical foundations of limits, including the epsilon-delta formulation; continuity and differentiability; advanced curve sketching; inverse functions; inverse trigonometric functions."
MATH,124,"Calculus II for Engineers","Differentiation and integration of inverse trigonometric, exponential, hyperbolic and logarithmic functions with applications. Techniques of integration; applications to work, pressure, moments and centroids. Polar co-ordinates and parametric equations of plane curves."
MATH,164,"Introduction to Linear Algebra","Systems of linear equations over the real numbers. Vector algebra on ordered n-tuples (Euclidean n-space). Representation of linear systems as rectangular matrices. Elementary row operations; the row canonical form of a matrix. Basic matrix algebra (addition, subtraction, scalar multiplication). Matrix-vector multiplication; linear maps between Euclidean spaces. Matrix multiplication, square matrices, algorithms for matrix inverses. Introduction to determinants, eigenvalues, eigenvectors, and applications. Numerical linear algebra with computer algebra systems. Applications of linear algebra to other disciplines."
MATH,176,"Advanced Calculus I","An introduction to calculus and analytical reasoning. Topics include sequences and series; completeness of real numbers; limits and continuity in a single variable; differentiation and its basic properties; implicit differentiation; L'Hôspital's rule; Newton's method; optimization; and introduction to Taylor series. This course introduces a number of fundamental concepts that will be useful in future courses in mathematics, statistics and other sciences."
MATH,177,"Advanced Calculus II","A continuation of MATH 176, with an emphasis on integral calculus and analytical reasoning. Topics include the Riemann integral and its basic properties; the Fundamental Theorem of Calculus; techniques and applications of integration; numerical integration; power series and applications. This course introduces a number of fundamental concepts that will be useful in future courses in mathematics, statistics and other sciences."
MATH,211,"Numerical Analysis I","An introductory course. Topics include errors, solutions of linear and non-linear equations, interpolation, numerical integration, solutions of ordinary differential equations."
MATH,223,"Calculus III for Engineers","Vectors and coordinate geometry in 3- space; vector functions and curves; partial differentiation; applications of partial derivatives; multiple integration."
MATH,225,"Intermediate Calculus I","Analytic geometry, vectors, vector functions, partial differentiation, multiple integration, line integrals and Green's theorem."
MATH,266,"Linear Algebra II","A study of linear equations, matrices and operations involving matrices, determinants, vector spaces and their linear transformations, characteristic values and vectors, reduction of matrices to canonical forms, and applications."
MATH,276,"Vector Calculus I","This course is an introduction to calculus in higher dimensions, including linear transformations between real vector spaces, limits and continuity in Rn using epsilon-delta, the derivative as a linear transformation (including the Jacobian matrix), Newton's method for functions from Rn to Rn, and the inverse function theorem."
MATH,327,"Graph Theory","Graph Theory and its contemporary applications including the nomenclature, special types of paths, matchings and coverings, and optimization problems soluble with graphs."
MATH,328,"Combinatorics and Enumeration","The theory of Combinatorics and Enumeration and its contemporary applications, including generating functions and recurrence relations, and the Polya and Ramsey Theories. A wide variety of practical applications will be presented."
MATH,361,"Group Theory","Introduction to group theory, including: cyclic groups, symmetric groups, subgroups and normal subgroups, Lagrange's theorem, quotient groups and homomorphisms, isomorphism theorems, group actions, Sylow's theorem, simple groups, direct and semidirect products, fundamental theorem on finitely generated Abelian groups."
MATH,362,"Rings and Fields","Introduction to ring and field theory, including: polynomial rings, matrix rings, ideals and homomorphisms, quotient rings, Chinese remainder theorem, Euclidean domains, principal ideal domains, unique factorization domains, introduction to module theory, basic theory of field extensions, splitting fields and algebraic closures, finite fields, introduction to Galois theory."
MATH,364,"Number Theory","A course in elementary number theory with emphasis upon the interrelation of number theory and algebraic structures: review of unique factorization and congruences, the ring of integers modulo n and its units, Fermat's little theorem, Euler's function, Wilson's theorem, Chinese remainder theorem, finite fields, quadratic reciprocity, Gaussian integers, and the Fermat theorem on primes congruent to one modulo four."
ME,251,"Engineering Analysis I","Introduces some of the mathematical tools and procedures used to solve engineering problems. Topics include: intermediate linear algebra; numerical methods for linear systems; nonlinear equations, integration and differentiation; probability, statistics, and hypothesis testing. Applications of these tools to engineering problems will be stressed."
MUS,101,"Fundamentals of Music","Introduction to the basic parameters of music including notation, rhythm, intervals, melody, scales, key signatures; aural and written comprehension of the above rudiments. This course could provide foundational material for the music theory sequence."
MUS,111,"History of Popular Music","An introduction to popular music of the United States and Canada. Organized chronologically, the course examines popular music from 1840 to present in a historical context. Fundamental musical skills (i.e. notation, directed listening) will be a component. No previous musical-specific training is required."
MUS,120,"Musicianship I","The first of a four-term course of study designed to develop fundamental musical skills required by professional musicians or music directors."
MUS,121,"Musicianship II","The second of a four-term course of study designed to develop fundamental musical skills required by professional musicians or music educators."
MUS,125,"In the Company of Music","""In the Company of Music"" explores music’s ability--heuristically--to garner restorative if not healing powers. The course concentrates upon three familiar stages of the journey from fledgling musician to practicing artist, and offers coping strategies in a vocation rife with the unexpected. Struggles and rewards are the things of life, but it is not often that such realities, as they relate to music as a vocation, are brought into focus in the context of a course, a lacuna that MUS 125 addresses head on. The course is divided into three units. Unit one, “music as healer,” examines how deep artistic connection with the creative and the performative aspects of music contributes to self-awareness and self-confidence. Unit two, “engagement as commodity,” treats of balancing the twinned concerns of music as art, and music as business. Unit three, “the new norm,” grapples with the impact of technological advances that constantly outstrip an artist’s ability to keep abreast of them."
MUS,133,"Fundamentals of Music Theory I","Addresses theoretical musical concepts fundamental to the discipline of music. This includes fluency in clef reading, fluency in tertian diatonic harmony (chords and scales), figured bass, 2 species part writing, and an understanding of a variety of other fundamental musical concepts such as basic acoustics, intervals, scales, tonality, tempo, meter, beat, syncopation and so on."
MUS,134,"Fundamentals of Music Theory II","Discusses theoretical materials pertaining to functional harmony including functionality of all diatonic chords, secondary dominants, sequencing, cadences, and modulation (to closely related keys)."
MUS,155,"Music in History and the Present","This course is an introductory study of music in history and the present. Although the course emphasizes Western art music, it integrates other musical traditions, including popular music, film music, and Indigenous music (the latter primarily in the Canadian context). The weekly units in this course alternate between examining a period from music history and exploring the interdisciplinary connections of music across traditions. Throughout the course, we will relate our studies to our present experiences as performers and/or listeners. Regular workshops will allow students to build academic research and writing skills."
MUS,156,"Music History I Compositions Cultures and Connections from Antiquity to the High Classical Period","This course surveys Western art music history from antiquity to the high Classical period. In its examination of composers, works, and musical cultures, the course is attentive to both historical context (including the relationships between music and other disciplines, such as politics, philosophy, literature, and visual art) and connections with repertoire across musical traditions and eras."
MUS,175,"Jazz History Survey","An overview of the history and evolution of jazz music. The course will include the examination and discussion of the most historically significant musicians in jazz and their music as well as the examination of the evolution of jazz music as an art form."
MUS,184,"Jazz Materials","Course includes development of jazz theory, ear training, transcribing and keyboard skills. This course is the prerequisite to Jazz Improvisation (MUS 283.3) and Jazz Arranging (MUS 386.3). This course is the suggested co-requisite for Jazz Pedagogy (EMUS 337.3) and Jazz Ensemble. MUS 184.3 is open to students of all colleges."
PHIL,110,"Introduction to Philosophy","This course explores some central problems of philosophy through modern and historical texts. Questions covered include: Is the world as you experience it? How do you know what you think you do? Does God exist? What ought we to do? What is beauty? What is a mind? Philosophy proceeds by the presentation and evaluation of reasons for alternative answers to fundamental questions and leads to improved critical, evaluative, and writing skills."
PHIL,115,"Introductory Indigenous Philosophy","This course introduces students to key concepts in indigenous philosophy, covering the main areas of philosophy such as value theory, the nature and limits of human knowledge, and the fundamental nature of existence. Sample topics include the unique character of Indigenous moral systems, Aboriginal ways of knowing, and the differences between Indigenous and Western European philosophies."
